label,text
1,We currently have a message awaiting your collection. To collect your message just call 08718723815.
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
0,"Sorry, I'll call you  later. I am in meeting sir."
0,"Good! No, donât need any receiptsâwell done! (â¦) Yes, please tell . Whatâs her number, i could ring her"
0,"Hmph. Go head, big baller."
0,I've reached home n i bathe liao... U can call me now...
0,Theyre doing it to lots of places. Only hospitals and medical places are safe.
1,Please CALL 08712402902 immediately as there is an urgent message waiting for you.
0,Reverse is cheating. That is not mathematics.
0,"fyi I'm at usf now, swing by the room whenever"
0,I like cheap! But iâm happy to splash out on the wine if it makes you feel better..
0,Hai priya are you right. What doctor said pa. Where are you.
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
0,It has issues right now. Ill fix for her by tomorrow.
1,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
0,"I think Iâm waiting for the same bus! Inform me when you get there, if you ever get there."
0,Also remember the beads don't come off. Ever.
0,Yo guess what I just dropped
0,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) 
0,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
0,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
0,"Thanks, I'll keep that in mind"
0,If he started searching he will get job in few days.he have great potential and talent.
0,Take us out shopping and Mark will distract Isaiah.=D
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
0,Id onluy matters when getting on from offcampus
0,Yeah whatever lol
0,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
0,Now only i reached home. . . I am very tired now. . I will come tomorro
0,Anything...
0,Ard 6 like dat lor.
0,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
0,R we still meeting 4 dinner tonight?
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
0,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
0,Oh all have to come ah?
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
0,"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*"
0,Oh... Kay... On sat right?
0,Oh k :)why you got job then whats up?
0,Yo im right by yo work
0,Too late. I said i have the website. I didn't i have or dont have the slippers
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
0,"Miss ya, need ya, want ya, love ya."
0,So how are you really. What are you up to. How's the masters. And so on.
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already â¦
0,It shall be fine. I have avalarr now. Will hollalater
0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
0,Have a good evening! Ttyl
1,"complimentary 4 STAR Ibiza Holiday or Â£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
0,Then u going ikea str aft dat?
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
0,"Sorry, I'll call later"
1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
0,:-) :-)
0,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
1,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
0,"Aight that'll work, thanks"
0,Where in abj are you serving. Are you staying with dad or alone.
0,What happen dear tell me
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
0,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
0,"When you get free, call me"
1,<Forwarded from 88877>FREE entry into our Â£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
0,Yup ok...
0,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
0,"Aight, sounds good. When do you want me to come down?"
0,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
0,"What part of ""don't initiate"" don't you understand"
0,Where are you lover ? I need you ...
0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
0,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you."
0,I dont know ask to my brother. Nothing problem some thing that. Just i told .
0,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnÂt make ur bÂday 2 hun!"
0,1's finish meeting call me.
0,Not tonight mate. Catching up on some sleep. This is my new number by the way. 
0,Your bill at 3 is Â£33.65 so thats not bad!
0,What's a feathery bowa? Is that something guys have that I don't know about?
0,I know that my friend already told that.
0,Lovely smell on this bus and it ain't tobacco... 
0,Thanks for sending this mental ability question..
0,Thank you baby! I cant wait to taste the real thing...
0,Just wanted to say holy shit you guys weren't kidding about this bud
0,Correct. So how was work today
0,Hey i've booked the 2 lessons on sun liao...
0,I'll reach in ard 20 mins ok...
0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0,Also that chat was awesome but don't make it regular unless you can see her in person
1,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
0,Noice. Text me when you're here
0,I like to think there's always the possibility of being in a pub later.
0,say thanks2. 
0,Otherwise had part time job na-tuition..
0,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
0,"It,,s a taxt massage....tie-pos argh ok! Lool!"
0,Yes we are chatting too.
0,"idc get over here, you are not weaseling your way out of this shit twice in a row"
0,Cold. Dont be sad dear
0,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am
1,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
0,"Damn, poor zac doesn't stand a chance"
0,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
0,Can do lor...
0,My uncles in Atlanta. Wish you guys a great semester.
0,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
0,Hey come online! Use msn... We are all there
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,Do you like shaking your booty on the dance floor?
0,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
0,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
0,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing."
0,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
0,A bloo bloo bloo I'll miss the first bowl
0,Am slow in using biola's fne
0,I cant pick the phone right now. Pls send a message
0,I love to give massages. I use lots of baby oil... What is your fave position?
0,Ã all write or wat..
1,WIN URGENT! Your mobile number has been awarded with a Â£2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
1,Ringtone Club: Gr8 new polys direct to your mobile every week !
0,Should I head straight there or what
1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
0,Are you willing to go for apps class.
1,"For ur chance to win Â£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
0,Hi good mornin.. Thanku wish u d same..
0,Do u hav any frnd by name ashwini in ur college?
0,LOL what happens in Vegas stays in vegas
0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
0,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
0,"It's fine, imma get a drink or somethin. Want me to come find you?"
0,WOT U WANNA DO THEN MISSY?
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Â£1.50
1,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
0,Where u been hiding stranger?
0,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
0,Booked ticket for pongal?
0,My sister got placed in birla soft da:-)
0,i see. When we finish we have loads of loans to pay
0,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
0,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
